IDPERSON,SEXO,INDINOM,ANONAC,ANOMUE,EDAD,EDADREC,IDNIVEDU,CONDALFA,ESTACIV,RELIGION,IDIOMA,OCUPACI0,ORGANIZA,OCUPACIO,SITUACIO,AGENTE,AGENTERC,UBIGEONA,DEPNAC,DEPNA0,UBIGEO,DEPHEC,DEPHE0,PROVHEC,DISTHEC,AREA,REGION,PERIODO,TESTIMON,CEDAP,CVR,COMISEDH,CNDDHH,CICR,DEFPUEB,DP_ONG
0000061793,2,1,#NULL!,1989,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0511010004,05,1,0511,051101,0,1,4,1,0,1,0,0,0,0,0
0000061799,1,1,1972,1990,18,2,1,1,1,1,2,5,#NULL!,5,2,7,4,1001090019,10,5,1006040001,10,5,1006,100604,1,2,4,1,0,1,0,0,0,0,0
0000061800,1,1,1954,1992,38,4,#NULL!,#NULL!,2,1,1,4,#NULL!,4,1,3,2,1006010001,10,5,1006050022,10,5,1006,100605,0,2,4,1,0,1,0,0,0,0,0
0000061803,2,1,1957,1990,33,4,3,2,2,2,1,1,#NULL!,1,1,3,2,1510160001,15,10,1510160001,15,10,1510,151016,0,#NULL!,4,2,0,1,0,0,0,0,0
0000061807,1,2,1972,1989,17,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,2,,,#NULL!,0505010003,05,1,0505,050501,0,1,4,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000061814,2,1,1971,1988,17,2,4,2,1,1,2,#NULL!,#NULL!,#NULL!,2,7,4,0303070033,03,2,0303070000,03,2,0303,030307,0,#NULL!,3,1,0,1,0,0,0,0,0
0000061818,2,1,1954,1995,41,5,3,2,2,1,2,1,2,8,2,1,1,1001040085,10,5,1006040047,10,5,1006,100604,1,2,5,1,0,1,0,0,1,0,0
0000061820,2,1,1961,1994,33,4,3,2,2,1,2,#NULL!,#NULL!,#NULL!,1,3,2,1001070001,10,5,1006020004,10,5,1006,100602,0,2,5,1,0,1,0,0,0,0,0
0000061828,2,1,1973,1989,16,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,2,,,#NULL!,0505080000,05,1,0505,050508,0,1,4,1,0,1,0,0,0,0,0
0000061829,2,1,1970,1989,19,2,4,2,2,1,2,1,#NULL!,1,1,1,1,0901180001,09,3,0901180001,09,3,0901,090118,0,3,4,2,0,1,0,1,0,0,0
0000061831,2,1,1958,1989,31,4,5,2,1,1,2,1,#NULL!,1,2,3,2,1202060025,12,9,1202060025,12,9,1202,120206,0,3,4,4,0,1,0,0,0,0,0
0000061849,2,1,1945,1990,45,5,3,2,2,1,2,1,2,8,1,3,2,0903060017,09,3,0903060017,09,3,0903,090306,0,1,4,1,0,1,0,0,0,0,0
0000061859,2,3,#NULL!,1988,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,2,,,#NULL!,0505060007,05,1,0505,050506,0,1,3,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000061861,2,1,1940,1984,44,5,3,2,2,1,2,8,#NULL!,8,1,3,2,0505010046,05,1,0505010046,05,1,0505,050501,0,1,2,1,0,1,0,0,0,0,0
0000061862,2,1,#NULL!,1985,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,1,1,,,#NULL!,0701050000,07,10,0701,070105,1,4,2,1,0,1,0,0,0,0,0
0000061864,2,1,1958,1983,25,3,3,2,2,1,2,8,#NULL!,8,1,1,1,0501110003,05,1,0501110003,05,1,0501,050111,0,1,2,1,0,1,0,0,0,0,0
0000061875,2,1,1974,1994,20,3,1,1,1,#NULL!,2,1,#NULL!,1,1,3,2,1006020033,10,5,2503010014,25,6,2503,250301,0,2,5,1,0,1,0,0,0,0,0
0000061881,2,2,#NULL!,1986,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,1,1,,,#NULL!,0701050000,07,10,0701,070105,1,4,3,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000061883,2,2,#NULL!,1990,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,2,,,#NULL!,0903060017,09,3,0903,090306,0,1,4,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000061884,2,1,1958,1984,26,3,3,2,2,1,2,#NULL!,#NULL!,#NULL!,2,1,1,0510100000,05,1,0510100000,05,1,0510,051010,0,1,2,1,0,1,0,0,0,0,0
0000061886,2,1,1962,1983,21,3,5,2,#NULL!,1,2,11,#NULL!,11,1,1,1,0501000000,05,1,0501010000,05,1,0501,050101,1,1,2,1,0,1,0,0,0,0,0
0000061893,2,1,1960,1985,25,3,4,2,2,1,2,1,#NULL!,1,2,3,2,1006010000,10,5,1006040000,10,5,1006,100604,1,2,2,1,0,1,0,0,0,0,0
0000061895,2,2,#NULL!,1990,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,2,,,#NULL!,0903060017,09,3,0903,090306,0,1,4,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000061904,2,1,1961,1983,22,3,3,2,2,1,2,8,#NULL!,8,1,3,2,0306060019,03,2,0306060019,03,2,0306,030606,0,1,2,1,0,1,0,0,0,0,0
0000061911,1,1,1978,1983,5,1,2,1,#NULL!,#NULL!,2,#NULL!,#NULL!,#NULL!,1,1,1,1501210001,15,10,0509030000,05,1,0509,050903,0,1,2,1,0,1,0,0,0,0,0
0000061914,2,1,1972,1993,21,3,3,2,#NULL!,1,1,1,#NULL!,1,2,3,2,1010060002,10,5,1006020000,10,5,1006,100602,0,2,5,1,0,1,0,0,0,0,0
0000061915,2,2,#NULL!,1984,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,2,,,#NULL!,0504010065,05,1,0504,050401,1,1,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000061917,1,2,#NULL!,1985,#NULL!,#NULL!,#NULL!,#NULL!,2,1,1,#NULL!,#NULL!,#NULL!,1,3,2,1203010000,12,9,1006040000,10,5,1006,100604,1,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000061918,2,1,#NULL!,1986,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,1,1,,,#NULL!,0701050000,07,10,0701,070105,1,4,3,1,0,1,0,0,0,0,0
0000061919,2,1,1959,1989,30,4,3,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,3,2206010001,22,7,2210010034,22,7,2210,221001,1,2,4,1,0,1,0,0,0,0,0
0000061923,2,1,1949,1989,40,5,3,2,2,1,2,8,#NULL!,8,1,3,2,1003070075,10,5,1003070075,10,5,1003,100307,0,2,4,1,0,1,0,0,0,0,0
0000061926,2,1,#NULL!,1986,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,1,1,,,#NULL!,0701050000,07,10,0701,070105,1,4,3,1,0,1,0,0,0,0,0
0000061932,1,2,1919,1984,65,7,1,1,2,2,2,1,#NULL!,1,1,3,2,0505010036,05,1,0505020000,05,1,0505,050502,0,1,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000061938,2,1,#NULL!,1986,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,1,1,,,#NULL!,0701050000,07,10,0701,070105,1,4,3,1,0,1,0,0,0,0,0
0000061941,2,1,1951,1989,38,4,3,2,2,1,2,8,#NULL!,8,1,3,2,0302150035,03,2,0302150035,03,2,0302,030215,0,1,4,1,0,1,0,0,0,0,0
0000061944,2,1,1919,1984,65,7,1,1,2,1,2,1,#NULL!,1,1,3,2,0505010036,05,1,0505010036,05,1,0505,050501,0,1,2,1,0,1,0,0,0,0,0
0000061949,2,1,#NULL!,1982,#NULL!,#NULL!,1,1,2,1,2,1,#NULL!,1,1,3,2,0503030011,05,1,0503030011,05,1,0503,050303,0,1,1,1,0,1,0,0,0,0,0
0000061951,2,1,1977,1994,17,2,3,2,1,1,1,9,#NULL!,9,2,1,1,1203060000,12,9,1203050001,12,9,1203,120305,1,3,5,1,0,1,0,0,0,1,0
0000061957,2,2,#NULL!,1986,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9,#NULL!,9,1,1,1,,,#NULL!,0701050000,07,10,0701,070105,1,4,3,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000061967,2,2,#NULL!,1986,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,0701050000,07,10,0701,070105,1,4,3,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000061968,2,1,1942,1999,57,6,4,2,2,1,1,1,21,1,1,7,4,1204310001,12,9,1203030000,12,9,1203,120303,0,3,5,1,0,1,0,0,0,0,0
0000061970,2,1,#NULL!,1994,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,2,,,#NULL!,1006040049,10,5,1006,100604,1,2,5,1,0,1,0,0,0,0,0
0000061974,2,2,#NULL!,1986,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,1501320000,15,10,1501,150132,1,4,3,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000061976,2,2,#NULL!,1986,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,1501320000,15,10,1501,150132,1,4,3,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000061986,2,2,#NULL!,1986,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,1501320000,15,10,1501,150132,1,4,3,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000061988,2,1,1958,1985,27,3,4,2,2,#NULL!,2,1,#NULL!,1,1,1,1,0510070005,05,1,0510070005,05,1,0510,051007,0,1,2,1,0,1,0,0,0,0,0
0000061990,2,2,#NULL!,1987,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,2,,,#NULL!,0505080000,05,1,0505,050508,0,1,3,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000061991,2,1,1964,1989,25,3,#NULL!,#NULL!,#NULL!,#NULL!,2,#NULL!,#NULL!,#NULL!,2,3,2,1202060025,12,9,1202060000,12,9,1202,120206,0,3,4,1,0,1,0,0,0,0,0
0000061996,2,1,#NULL!,1986,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,1501320000,15,10,1501,150132,1,4,3,1,0,1,0,0,0,0,0
0000062002,2,1,1955,1989,34,4,5,2,2,1,2,3,#NULL!,3,1,3,2,1101010000,11,90,0904030078,09,3,0904,090403,0,3,4,1,0,1,0,0,0,0,0
0000062003,2,3,#NULL!,1986,#NULL!,#NULL!,#NULL!,#NULL!,2,1,2,#NULL!,#NULL!,#NULL!,1,3,2,,,#NULL!,2102040058,21,8,2102,210204,0,5,3,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000062010,1,1,1930,1991,61,7,1,1,2,1,2,1,#NULL!,1,1,3,2,0511080000,05,1,0511080007,05,1,0511,051108,0,1,4,1,0,1,0,0,0,0,0
0000062012,2,1,1959,1991,32,4,4,2,2,1,1,5,#NULL!,5,1,4,3,0608010000,06,90,2208040000,22,7,2208,220804,1,2,4,1,0,1,0,0,0,0,0
0000062017,2,1,1952,1991,39,4,4,2,2,1,1,2,#NULL!,2,1,3,2,1002010008,10,5,1006010001,10,5,1006,100601,1,2,4,1,0,1,0,0,0,0,0
0000062018,1,1,#NULL!,1992,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,1501320000,15,10,1501,150132,1,4,4,1,0,1,0,0,0,0,0
0000062023,2,1,1940,1986,46,5,3,2,2,1,2,#NULL!,#NULL!,#NULL!,1,3,2,0511080016,05,1,0511080016,05,1,0511,051108,0,1,3,1,0,1,0,0,0,0,0
0000062027,2,1,1961,1993,32,4,4,2,2,1,2,8,#NULL!,8,1,1,1,0511060006,05,1,0511060006,05,1,0511,051106,0,1,5,2,0,1,0,0,0,0,0
0000062031,1,2,#NULL!,1992,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,,,#NULL!,,,#NULL!,#NULL!,4,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000062035,2,1,1952,1990,38,4,3,2,2,1,2,1,#NULL!,1,1,1,1,0511060009,05,1,0511060006,05,1,0511,051106,0,1,4,3,0,1,0,0,0,0,0
0000062037,2,1,1943,1990,47,5,3,2,2,1,1,9,12,8,1,3,2,1006010001,10,5,1006000000,10,5,1006,100600,0,2,4,1,0,1,0,0,0,0,0
0000062042,2,1,1970,1992,22,3,4,2,1,1,2,9,#NULL!,9,1,7,4,0511080016,05,1,0501150000,05,1,0501,050115,0,1,4,1,0,1,0,0,0,0,0
0000062045,2,1,1964,1988,24,3,#NULL!,#NULL!,2,#NULL!,1,#NULL!,#NULL!,#NULL!,1,1,1,1901130013,19,90,1006040000,10,5,1006,100604,1,2,3,1,0,1,0,0,0,0,0
0000062048,2,1,1968,1992,24,3,3,2,#NULL!,#NULL!,#NULL!,1,#NULL!,1,2,7,4,1308090000,13,90,2201010050,22,7,2201,220101,1,2,4,1,0,1,0,0,0,0,0
0000062052,1,1,1938,1988,50,6,3,2,2,1,2,1,#NULL!,1,1,3,2,0511080016,05,1,0511080016,05,1,0511,051108,0,1,3,1,0,1,0,0,0,0,0
0000062058,1,1,1942,1990,48,5,#NULL!,#NULL!,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,2,,,#NULL!,1203030049,12,9,1203,120303,0,3,4,1,0,1,0,0,0,0,0
0000062060,2,2,#NULL!,1991,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,2,,,#NULL!,0511080007,05,1,0511,051108,0,1,4,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000062061,2,1,1948,1988,40,5,1,1,2,1,1,1,#NULL!,1,1,4,3,1001030001,10,5,2503020002,25,6,2503,250302,0,2,3,1,0,1,0,0,0,0,0
0000062064,2,1,1956,1989,33,4,4,2,2,1,2,8,#NULL!,8,1,3,2,1510300000,15,10,1202140000,12,9,1202,120214,0,3,4,10,0,1,0,0,0,0,0
0000062065,1,2,#NULL!,1991,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,2,,,#NULL!,0511080007,05,1,0511,051108,0,1,4,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000062067,2,1,1953,1991,38,4,3,2,2,1,1,9,#NULL!,9,2,3,2,1006010001,10,5,1006060000,10,5,1006,100606,0,2,4,1,0,1,0,0,0,0,0
0000062070,2,2,#NULL!,1988,#NULL!,#NULL!,5,2,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,1006040000,10,5,1006,100604,1,2,3,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000062073,2,1,#NULL!,1991,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,2,,,#NULL!,0511080007,05,1,0511,051108,0,1,4,1,0,1,0,0,0,0,0
0000062083,2,1,#NULL!,1989,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,2,,,#NULL!,1202140001,12,9,1202,120214,0,3,4,4,0,1,0,0,0,0,0
0000062084,2,1,1970,1988,18,2,3,2,1,1,1,1,#NULL!,1,1,3,2,1006010001,10,5,2503020002,25,6,2503,250302,0,2,3,1,0,1,0,0,0,0,0
0000062086,2,1,1940,1985,45,5,3,2,2,1,2,1,#NULL!,1,1,1,1,0501120034,05,1,0502050001,05,1,0502,050205,0,1,2,1,0,1,0,0,0,0,0
0000062096,2,1,1940,1990,50,6,3,2,2,1,2,1,#NULL!,1,1,1,1,1202140015,12,9,1202140015,12,9,1202,120214,0,3,4,5,0,1,0,0,0,0,0
0000062097,1,1,1960,1998,38,4,4,2,1,1,2,3,#NULL!,3,2,7,4,0511050000,05,1,0501010000,05,1,0501,050101,1,1,5,1,0,1,0,0,0,0,0
0000062101,2,1,1972,1988,16,2,3,2,1,1,1,1,#NULL!,1,1,4,3,1006010001,10,5,2503020002,25,6,2503,250302,0,2,3,1,0,1,0,0,0,0,0
0000062103,2,1,#NULL!,1983,#NULL!,#NULL!,1,1,#NULL!,1,2,#NULL!,#NULL!,#NULL!,1,1,1,0510060021,05,1,0510060021,05,1,0510,051006,0,1,2,1,0,1,0,0,0,0,0
0000062104,2,1,1972,1989,17,2,3,2,1,1,1,1,#NULL!,1,2,3,2,2210010032,22,7,2210010032,22,7,2210,221001,1,2,4,2,0,1,0,0,0,0,0
0000062106,2,1,1938,1984,46,5,3,2,2,2,2,2,2,8,1,3,2,1010010001,10,5,1010010057,10,5,1010,101001,0,2,2,3,0,1,0,0,0,0,0
0000062109,2,2,#NULL!,1989,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,#NULL!,#NULL!,#NULL!,1,7,4,,,#NULL!,1006040001,10,5,1006,100604,1,2,4,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000062110,2,1,1958,1982,24,3,3,2,2,1,2,1,#NULL!,1,1,3,2,0503040057,05,1,0503040057,05,1,0503,050304,0,1,1,1,0,1,0,0,0,0,0
0000062113,2,1,1961,1989,28,3,4,2,2,1,2,1,#NULL!,1,1,1,1,1202140015,12,9,1202140015,12,9,1202,120214,0,3,4,6,0,1,0,0,0,0,0
0000062114,1,1,#NULL!,1993,#NULL!,#NULL!,#NULL!,#NULL!,2,#NULL!,#NULL!,1,#NULL!,1,1,3,2,,,#NULL!,0602040005,06,90,0602,060204,0,6,5,1,0,1,0,0,0,0,0
0000062116,1,2,#NULL!,1989,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,7,4,,,#NULL!,1006040001,10,5,1006,100604,1,2,4,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000062125,1,1,1968,1989,21,3,5,2,1,1,1,3,#NULL!,3,1,1,1,1501200000,15,10,1006040001,10,5,1006,100604,1,2,4,1,0,1,0,0,0,0,0
0000062126,2,1,1960,1991,31,4,3,2,2,1,2,1,#NULL!,1,2,7,4,1006010001,10,5,1000000000,10,5,1000,100000,0,2,4,1,0,1,0,0,0,0,0
0000062139,2,1,1937,1988,51,6,3,#NULL!,2,1,2,1,3,8,1,3,2,0301070017,03,2,0301070017,03,2,0301,030107,0,5,3,1,0,1,0,0,0,0,0
0000062140,1,1,1938,1986,48,5,1,1,2,1,2,4,#NULL!,4,1,3,2,0501120034,05,1,0501120034,05,1,0501,050112,0,1,3,1,0,1,0,0,0,0,0
0000062142,1,1,1964,1988,24,3,4,2,1,1,2,#NULL!,#NULL!,#NULL!,1,3,2,0511080016,05,1,0511080016,05,1,0511,051108,0,1,3,1,0,1,0,0,0,0,0
0000062144,2,1,#NULL!,1993,#NULL!,#NULL!,#NULL!,#NULL!,2,#NULL!,#NULL!,1,#NULL!,1,1,3,2,,,#NULL!,0602040005,06,90,0602,060204,0,6,5,1,0,1,0,0,0,0,0
0000062148,2,1,1945,1988,43,5,4,2,2,1,2,8,#NULL!,8,1,3,2,0303040001,03,2,0303040001,03,2,0303,030304,0,#NULL!,3,9,0,1,0,0,0,0,0
0000062155,1,1,1929,1982,53,6,1,1,2,#NULL!,2,#NULL!,#NULL!,#NULL!,1,3,2,,,#NULL!,0504010035,05,1,0504,050401,1,1,1,1,0,1,0,0,0,0,0
0000062156,2,1,#NULL!,1998,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,#NULL!,1,1,3,2,,,#NULL!,0602040005,06,90,0602,060204,0,6,5,1,0,1,0,0,0,0,0
0000062158,2,1,1976,1991,15,2,3,2,1,1,1,#NULL!,#NULL!,#NULL!,2,7,4,1005070043,10,5,1000000000,10,5,1000,100000,0,2,4,1,0,1,0,0,0,0,0
0000062166,2,2,#NULL!,1987,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9,#NULL!,9,1,3,2,,,#NULL!,0301070009,03,2,0301,030107,0,5,3,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000062172,2,1,1958,1988,30,4,4,2,2,1,2,#NULL!,#NULL!,#NULL!,2,7,4,1006050006,10,5,1001040078,10,5,1001,100104,0,2,3,1,0,1,0,0,0,0,0
0000062176,1,1,1940,1984,44,5,1,1,2,1,2,4,#NULL!,4,1,3,2,0510100022,05,1,0510100022,05,1,0510,051010,0,1,2,2,0,1,0,0,0,0,0
0000062179,1,2,#NULL!,1989,#NULL!,#NULL!,#NULL!,#NULL!,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,2,,,#NULL!,0301070017,03,2,0301,030107,0,5,4,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000062183,2,1,#NULL!,1992,#NULL!,#NULL!,3,2,2,1,1,1,#NULL!,1,1,1,1,2205070000,22,7,1006040025,10,5,1006,100604,1,2,4,1,0,1,0,0,0,0,0
0000062188,2,1,1965,1985,20,3,3,1,2,1,2,1,#NULL!,1,1,1,1,0504030000,05,1,0504030000,05,1,0504,050403,0,1,2,2,0,1,0,0,0,0,0
0000062192,2,1,1960,1985,25,3,3,2,2,1,2,1,#NULL!,1,1,1,1,0504030000,05,1,0504030000,05,1,0504,050403,0,1,2,2,0,1,0,0,0,0,0
0000062197,2,1,#NULL!,1990,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,2,,,#NULL!,1206060084,12,9,1206,120606,0,3,4,1,0,1,0,0,0,0,0
0000062198,2,1,1930,1983,53,6,4,2,2,1,2,1,#NULL!,1,1,1,1,0511070007,05,1,0511070007,05,1,0511,051107,0,1,2,2,0,1,0,0,0,0,0
0000062208,2,1,1948,1993,45,5,3,2,2,1,1,1,#NULL!,1,2,3,2,1204270001,12,9,1203030037,12,9,1203,120303,0,3,5,1,0,1,0,0,0,0,0
0000062212,2,2,#NULL!,1986,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,1006050003,10,5,1006,100605,0,2,3,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000062219,2,1,1923,1983,60,7,1,1,2,1,2,1,#NULL!,1,1,6,4,0905020059,09,3,0905020059,09,3,0905,090502,0,3,2,1,0,1,0,1,0,1,0
0000062223,2,1,1971,1993,22,3,3,2,1,1,1,1,#NULL!,1,2,3,2,1203030037,12,9,1203030037,12,9,1203,120303,0,3,5,1,0,1,0,0,0,0,0
0000062224,1,1,#NULL!,1990,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,2,,,#NULL!,1206060084,12,9,1206,120606,0,3,4,1,0,1,0,0,0,0,0
0000062233,2,1,1983,1995,12,2,3,#NULL!,1,#NULL!,1,#NULL!,#NULL!,#NULL!,2,7,4,1006040001,10,5,1006040031,10,5,1006,100604,1,2,5,1,0,1,0,0,0,0,0
0000062235,1,1,1925,1983,58,6,1,1,2,1,2,1,#NULL!,1,1,6,4,0902060001,09,3,0905020059,09,3,0905,090502,0,3,2,1,0,1,0,0,0,1,0
0000062236,1,1,1975,1993,18,2,1,1,2,1,2,4,#NULL!,4,2,3,2,0901010001,09,3,1203030037,12,9,1203,120303,0,3,5,1,0,1,0,0,0,0,0
0000062240,2,1,1960,1989,29,3,4,2,2,1,1,1,#NULL!,1,1,1,1,1001030001,10,5,1006040057,10,5,1006,100604,1,2,4,2,0,1,0,0,0,0,0
0000062244,2,1,#NULL!,1990,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,2,,,#NULL!,1206060084,12,9,1206,120606,0,3,4,1,0,1,0,0,0,0,0
0000062248,2,1,1943,1989,46,5,5,2,2,1,1,8,18,8,1,3,2,1208050001,12,9,1208050001,12,9,1208,120805,0,3,4,2,0,1,0,0,0,0,0
0000062250,2,1,1949,1983,34,4,3,2,2,1,2,1,#NULL!,1,1,3,2,0501140056,05,1,0501140001,05,1,0501,050114,0,1,2,1,0,1,0,0,0,0,0
0000062251,2,1,1947,1992,45,5,1,1,2,1,2,1,#NULL!,1,1,3,2,1207040001,12,9,1207040001,12,9,1207,120704,0,3,4,1,0,1,0,0,0,0,0
0000062254,1,1,1958,1988,30,4,3,2,3,1,2,2,#NULL!,2,1,3,2,0303070033,03,2,0303070033,03,2,0303,030307,0,#NULL!,3,3,0,1,0,0,0,0,0
0000062261,2,1,1944,1989,45,5,#NULL!,#NULL!,2,1,2,8,#NULL!,8,1,3,2,0501140027,05,1,0501140012,05,1,0501,050114,0,1,4,3,0,1,0,0,0,0,0
0000062262,2,1,1909,1989,80,8,1,1,2,1,2,1,#NULL!,1,1,3,2,0501140019,05,1,0501140019,05,1,0501,050114,0,1,4,2,0,1,0,0,0,0,0
0000062267,2,2,#NULL!,1983,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,1,1,,,#NULL!,0302190002,03,2,0302,030219,0,1,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!
0000062271,2,1,#NULL!,1989,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,1,1,,,#NULL!,1501000000,15,10,1501,150100,0,4,4,2,0,1,0,0,0,0,0
